TeamId, TeamName, SubmissionDate, Score
9343,"LMER Benchmark",11/18/2011 2:56:02 PM,0.25663
9373,"All Zeros Benchmark",11/18/2011 9:03:51 PM,1.01713
9399,"Stefan",11/19/2011 5:44:20 AM,0.88590
9418,"Alexander  Larko",11/19/2011 1:07:21 PM,0.25663
9423,"PlanetThanet & Birutas",11/19/2011 5:39:58 PM,0.26038
9447,"n_m",11/19/2011 10:37:00 PM,0.25663
9445,"Steven Mark Ford",11/20/2011 12:47:12 AM,0.32660
9445,"Steven Mark Ford",11/20/2011 1:07:38 AM,0.27142
9462,"Job Evers",11/20/2011 5:01:55 AM,0.25663
9472,"Kevin Stueve",11/20/2011 6:43:42 AM,0.25663
9423,"PlanetThanet & Birutas",11/20/2011 10:39:41 AM,0.25617
9423,"PlanetThanet & Birutas",11/20/2011 11:19:25 PM,0.25570
9445,"Steven Mark Ford",11/21/2011 11:30:07 PM,0.27137
9581,"Cloudera Data Science",11/22/2011 1:53:42 AM,0.25663
9612,"Two Tacos",11/22/2011 5:03:38 AM,0.41012
9612,"Two Tacos",11/22/2011 5:04:38 AM,0.25663
9614,"Alec Stephenson",11/22/2011 5:46:33 AM,0.27594
9618,"UCSD-Triton",11/22/2011 12:39:01 PM,0.32934
9618,"UCSD-Triton",11/22/2011 12:44:08 PM,0.27030
9627,"jventur",11/22/2011 12:51:28 PM,0.26918
9628,"DavidNielson",11/22/2011 12:55:20 PM,0.26312
9610,"YetiMan",11/22/2011 6:29:03 PM,0.26378
9610,"YetiMan",11/22/2011 6:31:07 PM,0.25594
9610,"YetiMan",11/23/2011 12:13:31 AM,0.25538
9418,"Alexander  Larko",11/23/2011 1:28:22 AM,0.25632
9612,"Two Tacos",11/23/2011 1:44:58 AM,0.25611
9665,"idris",11/23/2011 6:00:43 AM,0.42946
9659,"Tolka Rover",11/23/2011 6:56:35 AM,0.34217
9618,"UCSD-Triton",11/23/2011 1:56:03 PM,0.25929
9618,"UCSD-Triton",11/23/2011 2:44:59 PM,0.25745
9423,"PlanetThanet & Birutas",11/23/2011 10:20:21 PM,0.25558
9399,"Stefan",11/24/2011 12:19:05 AM,0.28694
9418,"Alexander  Larko",11/24/2011 1:16:31 AM,0.25629
9418,"Alexander  Larko",11/24/2011 1:19:15 AM,0.25627
9618,"UCSD-Triton",11/24/2011 2:50:42 AM,0.25707
9627,"jventur",11/24/2011 3:04:46 AM,0.26347
9627,"jventur",11/24/2011 3:08:54 AM,0.26108
9612,"Two Tacos",11/24/2011 5:41:07 AM,0.25254
9735,"View",11/24/2011 10:18:28 AM,0.28004
9741,"Dirk Nachbar",11/24/2011 11:59:15 AM,0.34173
9741,"Dirk Nachbar",11/24/2011 3:22:04 PM,0.28550
9423,"PlanetThanet & Birutas",11/24/2011 10:24:33 PM,0.25506
9755,"Lookout Data",11/24/2011 11:43:34 PM,0.25663
9399,"Stefan",11/25/2011 12:10:00 AM,0.26099
9741,"Dirk Nachbar",11/25/2011 9:13:38 AM,0.27784
9423,"PlanetThanet & Birutas",11/25/2011 2:23:04 PM,0.25504
9424,"bhm",11/26/2011 8:26:03 AM,0.26127
9741,"Dirk Nachbar",11/26/2011 6:02:39 PM,0.26491
9423,"PlanetThanet & Birutas",11/26/2011 10:57:09 PM,0.25485
9665,"idris",11/27/2011 1:53:04 AM,0.28863
9665,"idris",11/27/2011 8:50:38 AM,0.25663
9423,"PlanetThanet & Birutas",11/27/2011 1:32:24 PM,0.25432
9870,"Herambh A.",11/27/2011 4:42:06 PM,0.25663
9423,"PlanetThanet & Birutas",11/27/2011 6:02:13 PM,0.25258
9735,"View",11/27/2011 6:28:09 PM,0.27649
9614,"Alec Stephenson",11/28/2011 6:36:21 AM,0.25742
9424,"bhm",11/28/2011 6:50:43 AM,0.25610
9423,"PlanetThanet & Birutas",11/28/2011 7:10:56 AM,0.25059
9424,"bhm",11/28/2011 6:31:03 PM,0.25610
9735,"View",11/28/2011 7:45:54 PM,0.26922
9423,"PlanetThanet & Birutas",11/28/2011 8:20:10 PM,0.25016
9610,"YetiMan",11/29/2011 3:54:23 AM,0.25508
10010,"Arthur B.",11/29/2011 6:53:47 AM,0.25616
10010,"Arthur B.",11/29/2011 6:59:33 AM,0.25535
9741,"Dirk Nachbar",11/29/2011 8:38:40 AM,0.25997
9423,"PlanetThanet & Birutas",11/29/2011 8:55:22 AM,0.25010
9741,"Dirk Nachbar",11/29/2011 11:01:46 AM,0.25956
10019,"monkey",11/29/2011 1:26:50 PM,0.43222
10019,"monkey",11/29/2011 1:50:18 PM,0.30237
9618,"UCSD-Triton",11/29/2011 6:45:20 PM,0.25413
9618,"UCSD-Triton",11/29/2011 7:15:53 PM,0.25385
9423,"PlanetThanet & Birutas",11/29/2011 10:52:11 PM,0.25004
10088,"Jungler",11/30/2011 9:28:40 AM,0.25663
9741,"Dirk Nachbar",11/30/2011 11:17:41 AM,0.25864
10019,"monkey",11/30/2011 12:50:57 PM,0.27363
10106,"oldman",11/30/2011 1:10:01 PM,0.27450
10121,"James",11/30/2011 6:06:50 PM,0.25663
10106,"oldman",11/30/2011 9:06:50 PM,0.26890
10170,"sbagley",12/1/2011 2:17:28 AM,0.25643
9618,"UCSD-Triton",12/1/2011 5:00:32 AM,0.25270
10182,"Mike L.",12/1/2011 5:24:41 AM,0.30103
9741,"Dirk Nachbar",12/1/2011 9:33:55 AM,0.25620
10106,"oldman",12/1/2011 9:51:16 AM,0.26843
10182,"Mike L.",12/1/2011 11:59:04 AM,0.27147
10122,"DIGBennett",12/1/2011 5:37:12 PM,1.00052
10170,"sbagley",12/1/2011 5:47:58 PM,0.25564
