TeamId, TeamName, SubmissionDate, Score
12341,"Sollers & Gxav",2/10/2012 10:59:09 PM,0.74376
12340,"tjungblut",2/11/2012 4:55:00 PM,0.67884
12340,"tjungblut",2/11/2012 6:41:34 PM,0.68326
12344,"@ORGANIZATION",2/11/2012 9:52:32 PM,0.72021
12370,"BotM",2/12/2012 12:43:47 AM,0.65689
12344,"@ORGANIZATION",2/12/2012 3:21:11 AM,0.73971
12340,"tjungblut",2/12/2012 7:57:23 AM,0.69780
12344,"@ORGANIZATION",2/12/2012 3:50:26 PM,0.75306
12386,"pplatypus",2/12/2012 10:02:54 PM,0.00000
12386,"pplatypus",2/12/2012 10:51:02 PM,0.66460
12386,"pplatypus",2/13/2012 3:46:11 AM,0.67491
12386,"pplatypus",2/13/2012 4:26:31 AM,0.69447
12421,"happyfeet",2/13/2012 6:12:54 PM,0.63909
12386,"pplatypus",2/14/2012 12:01:23 AM,0.70501
12442,"VikP & jman",2/14/2012 12:09:37 AM,0.71295
12344,"@ORGANIZATION",2/14/2012 1:19:35 PM,0.75426
12386,"pplatypus",2/14/2012 1:26:14 PM,0.71764
12451,"JKARP",2/14/2012 9:13:09 PM,0.38415
12451,"JKARP",2/14/2012 9:20:46 PM,0.56119
12492,"Length Benchmark",2/14/2012 10:37:36 PM,0.64725
12341,"Sollers & Gxav",2/14/2012 11:04:53 PM,0.75468
12442,"VikP & jman",2/15/2012 4:13:35 AM,0.71676
12501,"jielabs",2/15/2012 8:11:22 AM,0.71399
12505,"SirGuessalot & PlanetThanet & Stefan",2/15/2012 8:59:41 AM,0.70243
12512,"Unicorns",2/15/2012 6:03:55 PM,0.70880
12442,"VikP & jman",2/15/2012 7:03:40 PM,0.72075
12341,"Sollers & Gxav",2/15/2012 11:14:59 PM,0.75765
12543,"Ed Ramsden",2/16/2012 12:10:53 AM,0.61320
12386,"pplatypus",2/16/2012 12:40:35 AM,0.72198
12451,"JKARP",2/16/2012 1:16:45 AM,0.63325
12345,"Daedalus",2/16/2012 1:18:42 AM,0.53050
12345,"Daedalus",2/16/2012 1:25:32 AM,0.64725
12442,"VikP & jman",2/16/2012 8:55:47 PM,0.72153
12442,"VikP & jman",2/16/2012 9:45:39 PM,0.72264
12543,"Ed Ramsden",2/17/2012 12:22:02 AM,0.69754
12543,"Ed Ramsden",2/17/2012 1:48:47 AM,0.70890
12547,"Turing M1",2/17/2012 2:23:27 AM,0.66784
12505,"SirGuessalot & PlanetThanet & Stefan",2/17/2012 5:30:58 AM,0.70400
12512,"Unicorns",2/17/2012 11:17:45 AM,0.71553
12569,"BLetson",2/17/2012 3:28:58 PM,0.66943
12537,"Data-Driven",2/17/2012 9:22:38 PM,0.66891
12345,"Daedalus",2/18/2012 1:01:03 AM,0.65773
12442,"VikP & jman",2/18/2012 3:10:25 AM,0.72298
12505,"SirGuessalot & PlanetThanet & Stefan",2/18/2012 6:20:34 AM,0.70848
12595,"Ben Haley",2/18/2012 6:25:59 AM,0.64725
12505,"SirGuessalot & PlanetThanet & Stefan",2/18/2012 7:41:31 AM,0.74435
12442,"VikP & jman",2/18/2012 10:32:41 PM,0.72922
12512,"Unicorns",2/18/2012 11:55:42 PM,0.72389
12442,"VikP & jman",2/19/2012 9:01:23 PM,0.73179
12341,"Sollers & Gxav",2/19/2012 9:20:15 PM,0.76164
12386,"pplatypus",2/19/2012 10:18:21 PM,0.72790
12505,"SirGuessalot & PlanetThanet & Stefan",2/19/2012 11:06:52 PM,0.74759
12505,"SirGuessalot & PlanetThanet & Stefan",2/19/2012 11:45:21 PM,0.74841
12512,"Unicorns",2/19/2012 11:59:41 PM,0.73090
12345,"Daedalus",2/20/2012 12:17:09 AM,0.71975
12386,"pplatypus",2/20/2012 3:28:09 AM,0.73210
12639,"clay",2/20/2012 4:46:05 AM,0.64534
12641,"bearcatminer",2/20/2012 2:48:40 PM,0.62868
12451,"JKARP",2/20/2012 8:24:58 PM,0.65465
12505,"SirGuessalot & PlanetThanet & Stefan",2/20/2012 11:58:49 PM,0.75050
12386,"pplatypus",2/21/2012 12:27:36 AM,0.73715
12659,"Martin",2/21/2012 3:42:18 AM,0.76759
12345,"Daedalus",2/21/2012 5:02:41 AM,0.72559
12595,"Ben Haley",2/21/2012 5:37:33 AM,0.71674
12442,"VikP & jman",2/21/2012 7:08:42 PM,0.74360
12442,"VikP & jman",2/21/2012 10:43:31 PM,0.74381
12451,"JKARP",2/22/2012 1:45:19 AM,0.65878
12386,"pplatypus",2/22/2012 4:41:37 AM,0.73870
12679,"JimmyJam",2/22/2012 4:41:42 AM,0.00000
12679,"JimmyJam",2/22/2012 4:50:13 AM,0.42857
12442,"VikP & jman",2/22/2012 3:28:13 PM,0.75611
12690,"Team Shasta",2/22/2012 3:59:43 PM,0.52140
12505,"SirGuessalot & PlanetThanet & Stefan",2/23/2012 1:43:03 AM,0.75375
12505,"SirGuessalot & PlanetThanet & Stefan",2/23/2012 6:47:17 AM,0.75677
12690,"Team Shasta",2/23/2012 6:16:17 PM,0.59003
12442,"VikP & jman",2/23/2012 7:22:07 PM,0.76446
12740,"Monkey",2/24/2012 1:00:43 AM,0.52592
12442,"VikP & jman",2/24/2012 2:26:27 AM,0.76651
12659,"Martin",2/24/2012 7:21:42 AM,0.77696
12750,"From_Oort_With_Love",2/24/2012 1:44:16 PM,0.57644
12512,"Unicorns",2/24/2012 7:16:17 PM,0.73755
12703,"akew_zn",2/24/2012 7:34:55 PM,0.49151
12505,"SirGuessalot & PlanetThanet & Stefan",2/25/2012 10:53:08 PM,0.75795
12778,"LogisticFunc",2/25/2012 11:41:07 PM,0.34239
12778,"LogisticFunc",2/25/2012 11:42:24 PM,0.64725
12505,"SirGuessalot & PlanetThanet & Stefan",2/26/2012 10:37:53 AM,0.76832
12788,"pumbo",2/26/2012 2:39:36 PM,0.51077
12452,"cs224u",2/26/2012 4:36:51 PM,0.71407
12341,"Sollers & Gxav",2/26/2012 10:22:47 PM,0.77099
12794,"zharry",2/26/2012 11:22:33 PM,0.64725
12505,"SirGuessalot & PlanetThanet & Stefan",2/27/2012 12:00:04 AM,0.77033
12794,"zharry",2/27/2012 12:49:54 AM,0.71350
12442,"VikP & jman",2/27/2012 1:00:09 AM,0.76658
12793,"SA GR8RS",2/27/2012 3:16:30 AM,0.71083
12505,"SirGuessalot & PlanetThanet & Stefan",2/27/2012 4:01:29 AM,0.77093
12690,"Team Shasta",2/27/2012 4:14:38 AM,0.62183
12690,"Team Shasta",2/27/2012 5:23:07 AM,0.62218
12383,"ArunK",2/27/2012 2:52:50 PM,0.57646
12740,"Monkey",2/28/2012 12:47:10 AM,0.53599
12505,"SirGuessalot & PlanetThanet & Stefan",2/28/2012 3:18:17 AM,0.77391
12659,"Martin",2/28/2012 3:43:53 AM,0.77746
12794,"zharry",2/28/2012 4:06:52 AM,0.71670
12659,"Martin",2/28/2012 7:27:55 AM,0.78117
12909,"tsendee",2/29/2012 2:02:37 AM,0.64577
12659,"Martin",2/29/2012 2:30:41 AM,0.78232
12910,"BarrenWuffet",2/29/2012 3:10:16 AM,0.43076
12912,"aed83",2/29/2012 5:14:24 AM,0.70045
12452,"cs224u",2/29/2012 11:13:09 AM,0.71987
12910,"BarrenWuffet",2/29/2012 4:03:41 PM,0.56747
12943,"PKornev",2/29/2012 9:48:37 PM,0.60759
12740,"Monkey",3/1/2012 12:18:21 AM,0.53846
12947,"kenny",3/1/2012 12:25:13 AM,0.64725
12740,"Monkey",3/1/2012 12:56:07 AM,0.63946
12910,"BarrenWuffet",3/1/2012 1:06:58 AM,0.67363
12912,"aed83",3/1/2012 7:40:29 AM,0.70913
12679,"JimmyJam",3/1/2012 7:49:06 AM,0.61191
