TeamId, TeamName, SubmissionDate, Score
19934,"CPROD 1",7/8/2012 6:27:14 AM,0.03774
20093,"FL",7/16/2012 11:49:55 PM,0.00000
20356,"Bart",7/19/2012 9:15:46 AM,0.00000
20855,"3john",7/26/2012 1:34:55 PM,0.03400
21009,"tuzzeg",7/31/2012 1:31:26 AM,0.04564
21051,"baseline1.120725: training data-based term+product list dictionary",8/1/2012 6:48:20 AM,0.12500
21053,"baseline2.120725: trained CRF based recognizer",8/1/2012 6:52:55 AM,0.07471
21009,"tuzzeg",8/3/2012 10:07:25 PM,0.18232
21236,"AdjustedRSquared",8/6/2012 8:46:43 PM,0.00000
21415,"SINGA",8/10/2012 4:04:23 PM,0.03797
21415,"SINGA",8/11/2012 6:19:33 AM,0.04651
21474,"LCCK",8/12/2012 3:07:21 PM,0.03774
21474,"LCCK",8/13/2012 1:31:50 AM,0.12500
21603,"mt.banahaw",8/15/2012 8:43:23 PM,0.15190
21628,"Nikit Saraf",8/17/2012 9:52:14 PM,0.03774
21415,"SINGA",8/18/2012 4:55:18 AM,0.13953
21708,"seemla",8/18/2012 5:46:59 PM,0.07471
21643,"8000",8/18/2012 6:23:35 PM,0.03774
21708,"seemla",8/18/2012 7:34:56 PM,0.16667
21628,"Nikit Saraf",8/19/2012 1:12:55 AM,0.12500
21643,"8000",8/19/2012 11:18:28 PM,0.12500
21415,"SINGA",8/20/2012 11:02:21 AM,0.14545
21415,"SINGA",8/20/2012 12:11:36 PM,0.14724
21643,"8000",8/20/2012 10:26:45 PM,0.18232
21415,"SINGA",8/21/2012 2:54:35 PM,0.15287
21415,"SINGA",8/22/2012 2:20:05 PM,0.15385
21628,"Nikit Saraf",8/23/2012 2:47:02 PM,0.16667
21415,"SINGA",8/25/2012 3:51:35 PM,0.16185
21415,"SINGA",8/26/2012 1:39:42 PM,0.17442
21415,"SINGA",8/27/2012 11:43:49 AM,0.18023
21643,"8000",8/27/2012 11:47:28 PM,0.20904
22276,"NDB",8/29/2012 3:19:11 AM,0.00000
22391,"Pan Kidd",8/29/2012 3:55:40 AM,0.00000
22391,"Pan Kidd",8/29/2012 3:59:03 AM,0.03774
22437,"Olexandr Topchylo",8/29/2012 4:05:58 PM,0.14839
21415,"SINGA",8/31/2012 2:52:03 AM,0.18644
22535,"brotherC",8/31/2012 6:44:11 AM,0.12500
21603,"mt.banahaw",9/1/2012 5:34:33 AM,0.20787
22437,"Olexandr Topchylo",9/2/2012 1:07:31 AM,0.15287
21603,"mt.banahaw",9/2/2012 7:09:29 PM,0.25871
20356,"Bart",9/3/2012 7:03:56 AM,0.00021
22391,"Pan Kidd",9/3/2012 10:41:53 AM,0.11875
22276,"NDB",9/3/2012 11:12:12 AM,0.13125
22826,"ISSSID",9/4/2012 5:27:45 PM,0.07143
22861,"Jacques Kvam",9/5/2012 6:28:17 AM,0.00268
22391,"Pan Kidd",9/5/2012 9:22:54 AM,0.15287
22861,"Jacques Kvam",9/5/2012 4:13:21 PM,0.00643
22826,"ISSSID",9/5/2012 6:57:29 PM,0.14557
22913,"Vivek Sharma",9/5/2012 11:15:05 PM,0.07471
22276,"NDB",9/6/2012 3:18:57 AM,0.14047
21415,"SINGA",9/6/2012 2:04:51 PM,0.19048
20855,"3john",9/6/2012 10:14:53 PM,0.03547
20356,"Bart",9/7/2012 1:59:36 AM,0.07809
23054,"dmcat",9/7/2012 8:47:17 AM,0.04818
21415,"SINGA",9/7/2012 2:51:55 PM,0.19087
21415,"SINGA",9/7/2012 2:58:20 PM,0.19260
22826,"ISSSID",9/7/2012 7:19:19 PM,0.17178
23088,"dvg",9/7/2012 8:54:50 PM,0.04185
22437,"Olexandr Topchylo",9/7/2012 10:26:55 PM,0.15844
22437,"Olexandr Topchylo",9/7/2012 10:51:19 PM,0.19116
23088,"dvg",9/8/2012 11:08:34 AM,0.15190
22826,"ISSSID",9/8/2012 2:09:47 PM,0.20976
21415,"SINGA",9/8/2012 2:54:18 PM,0.19738
22826,"ISSSID",9/8/2012 2:55:50 PM,0.22307
21415,"SINGA",9/8/2012 3:26:03 PM,0.19808
23146,"Balazs Godeny",9/8/2012 7:17:23 PM,0.02339
22913,"Vivek Sharma",9/8/2012 8:58:58 PM,0.16667
21415,"SINGA",9/9/2012 6:52:03 AM,0.21603
22826,"ISSSID",9/9/2012 6:42:48 PM,0.24363
22913,"Vivek Sharma",9/9/2012 9:31:25 PM,0.17262
21643,"8000",9/10/2012 1:28:22 AM,0.23684
21603,"mt.banahaw",9/10/2012 8:01:33 AM,0.26579
21603,"mt.banahaw",9/10/2012 8:07:04 AM,0.26644
20855,"3john",9/10/2012 1:23:49 PM,0.07874
20855,"3john",9/10/2012 1:26:04 PM,0.09954
21415,"SINGA",9/10/2012 3:24:25 PM,0.21959
21415,"SINGA",9/10/2012 3:29:29 PM,0.22090
22826,"ISSSID",9/10/2012 5:47:39 PM,0.26172
22826,"ISSSID",9/10/2012 6:08:21 PM,0.26525
23146,"Balazs Godeny",9/10/2012 7:59:35 PM,0.05712
21643,"8000",9/10/2012 10:18:45 PM,0.25899
23280,"student2012",9/11/2012 2:03:14 AM,0.08092
23280,"student2012",9/11/2012 2:16:13 AM,0.11156
23281,"SmallAnt",9/11/2012 3:12:59 AM,0.02247
23281,"SmallAnt",9/11/2012 6:57:41 AM,0.03595
23146,"Balazs Godeny",9/11/2012 2:01:51 PM,0.08868
23146,"Balazs Godeny",9/11/2012 5:59:59 PM,0.11341
22826,"ISSSID",9/11/2012 8:29:43 PM,0.30249
22437,"Olexandr Topchylo",9/11/2012 11:36:25 PM,0.19528
23280,"student2012",9/12/2012 12:49:32 AM,0.17540
23088,"dvg",9/12/2012 6:31:30 PM,0.15385
23146,"Balazs Godeny",9/12/2012 8:08:20 PM,0.15287
21415,"SINGA",9/13/2012 4:04:13 AM,0.22490
23146,"Balazs Godeny",9/13/2012 8:20:37 AM,0.18478
21415,"SINGA",9/13/2012 4:25:35 PM,0.23178
23146,"Balazs Godeny",9/13/2012 7:19:49 PM,0.18798
22437,"Olexandr Topchylo",9/13/2012 11:25:08 PM,0.20342
23280,"student2012",9/14/2012 12:11:28 AM,0.21621
23054,"dmcat",9/14/2012 12:18:20 PM,0.06980
23054,"dmcat",9/14/2012 12:38:57 PM,0.06988
21415,"SINGA",9/14/2012 3:51:21 PM,0.23686
23146,"Balazs Godeny",9/14/2012 6:56:01 PM,0.20932
21643,"8000",9/14/2012 10:09:23 PM,0.28715
22437,"Olexandr Topchylo",9/15/2012 12:00:39 AM,0.20809
23280,"student2012",9/15/2012 5:07:38 AM,0.22009
23054,"dmcat",9/15/2012 6:27:13 AM,0.08454
23541,"M. Hu",9/15/2012 6:51:58 AM,0.07344
21415,"SINGA",9/15/2012 11:53:54 AM,0.24816
23146,"Balazs Godeny",9/15/2012 12:11:40 PM,0.21510
22754,"Labeler",9/15/2012 12:58:08 PM,0.18135
23556,"Roberto-UCIIIM",9/15/2012 3:57:38 PM,0.10861
23556,"Roberto-UCIIIM",9/15/2012 5:05:15 PM,0.10922
22826,"ISSSID",9/15/2012 6:26:53 PM,0.30348
23146,"Balazs Godeny",9/15/2012 7:41:54 PM,0.21634
22437,"Olexandr Topchylo",9/15/2012 11:50:04 PM,0.21425
21643,"8000",9/16/2012 6:47:25 AM,0.31495
23146,"Balazs Godeny",9/16/2012 9:01:26 AM,0.21977
23585,"Trung Huynh",9/16/2012 1:33:55 PM,0.00022
22754,"Labeler",9/16/2012 1:35:59 PM,0.18229
23146,"Balazs Godeny",9/16/2012 4:06:08 PM,0.22137
22826,"ISSSID",9/16/2012 10:53:49 PM,0.30656
23605,"Navin K",9/16/2012 11:35:00 PM,0.03774
23605,"Navin K",9/16/2012 11:59:15 PM,0.07471
23672,"87396",9/17/2012 8:25:54 PM,0.00000
23719,"49264",9/18/2012 8:23:48 PM,0.00000
