TeamId, TeamName, SubmissionDate, Score
24177,"Gender Based Model",9/25/2012 11:22:35 PM,0.76555
24178,"Gender, Price and Class Based Model",9/25/2012 11:24:05 PM,0.77990
24228,"My First Random Forest",9/26/2012 5:15:46 PM,0.77512
24385,"Anand Thakur",9/28/2012 9:46:59 PM,0.77512
24418,"Ryan Reynolds",9/29/2012 4:51:02 AM,0.76555
24385,"Anand Thakur",9/29/2012 7:31:36 AM,0.80861
24427,"Alex",9/29/2012 1:32:06 PM,0.74641
24427,"Alex",9/29/2012 1:40:51 PM,0.76555
24462,"Webra",9/29/2012 8:44:03 PM,0.76555
24470,"Kosmos",9/29/2012 10:09:36 PM,0.76077
24493,"Awesomo!",9/30/2012 2:54:33 AM,0.76555
24427,"Alex",9/30/2012 3:10:59 AM,0.78947
24494,"Jason Karpeles",9/30/2012 4:16:10 AM,0.00000
24494,"Jason Karpeles",9/30/2012 4:22:53 AM,0.77990
24496,"InvincibleGuy",9/30/2012 4:38:59 AM,0.77990
24492,"Tim Dumol",9/30/2012 5:02:25 AM,0.00000
24492,"Tim Dumol",9/30/2012 5:07:14 AM,0.74641
24517,"Team Paheli",9/30/2012 1:50:51 PM,0.00000
24517,"Team Paheli",9/30/2012 1:56:04 PM,0.67464
24537,"totoleleu",9/30/2012 7:31:12 PM,0.55502
24537,"totoleleu",9/30/2012 8:17:04 PM,0.77990
24541,"houda",9/30/2012 8:44:25 PM,0.75120
24567,"LapinAgile",10/1/2012 7:06:32 AM,0.77033
24576,"razgon",10/1/2012 10:13:43 AM,0.77512
24577,"yashoteja",10/1/2012 10:20:48 AM,0.76555
24517,"Team Paheli",10/1/2012 11:32:42 AM,0.78469
24593,"Rudi Kruger",10/1/2012 4:53:23 PM,0.53110
24593,"Rudi Kruger",10/1/2012 5:06:46 PM,0.75120
24597,"Monkey Wrench Gang",10/1/2012 5:26:08 PM,0.71770
24603,"Shashank Dass",10/1/2012 5:52:16 PM,0.76555
24604,"DHelquist",10/1/2012 6:23:11 PM,0.77512
24610,"chwolfe",10/1/2012 6:32:42 PM,0.78469
24611,"annic",10/1/2012 6:40:08 PM,0.76555
24615,"minrenmtv",10/1/2012 7:07:50 PM,0.76555
24617,"Benjamin",10/1/2012 7:10:07 PM,0.75120
24616,"Jack Harrison",10/1/2012 7:13:24 PM,0.76555
24620,"Peter Jensen",10/1/2012 7:26:05 PM,0.77990
24622,"VG",10/1/2012 7:56:57 PM,0.74641
24626,"Daniel Velkov",10/1/2012 8:54:19 PM,0.76077
24626,"Daniel Velkov",10/1/2012 8:59:45 PM,0.76555
24611,"annic",10/1/2012 9:02:55 PM,0.77512
24622,"VG",10/1/2012 9:03:29 PM,0.75120
24629,"p_5_",10/1/2012 9:15:20 PM,0.75598
24631,"Sam",10/1/2012 9:21:37 PM,0.76555
24462,"Webra",10/1/2012 9:22:11 PM,0.77990
24629,"p_5_",10/1/2012 9:25:54 PM,0.77033
24633,"riosgrande",10/1/2012 9:32:58 PM,0.55502
24636,"SC",10/1/2012 10:00:06 PM,0.75120
24645,"Ivan Glushchenko",10/2/2012 12:09:27 AM,0.76555
24493,"Awesomo!",10/2/2012 12:13:16 AM,0.77990
24626,"Daniel Velkov",10/2/2012 12:35:24 AM,0.77512
24566,"this",10/2/2012 12:44:46 AM,0.76555
24647,"Promsoft",10/2/2012 12:47:58 AM,0.77512
24629,"p_5_",10/2/2012 12:59:00 AM,0.78469
24650,"Nathan Krapf",10/2/2012 1:31:10 AM,0.70813
24629,"p_5_",10/2/2012 1:39:53 AM,0.78947
24653,"Damien",10/2/2012 1:49:59 AM,0.77033
24659,"sonofabit",10/2/2012 2:45:14 AM,0.44019
24662,"deadbeatdawg",10/2/2012 3:40:18 AM,0.69856
24659,"sonofabit",10/2/2012 3:53:51 AM,0.77512
24662,"deadbeatdawg",10/2/2012 3:54:19 AM,0.75120
24664,"CMorton",10/2/2012 4:30:03 AM,0.78947
24665,"rhydomako",10/2/2012 4:43:58 AM,0.77033
24668,"otigo",10/2/2012 5:13:39 AM,0.55502
24567,"LapinAgile",10/2/2012 5:45:05 AM,0.77990
24567,"LapinAgile",10/2/2012 5:46:03 AM,0.78469
24593,"Rudi Kruger",10/2/2012 5:53:22 AM,0.78469
24672,"pbnyc",10/2/2012 6:05:46 AM,0.75598
24673,"Satya",10/2/2012 6:15:22 AM,0.76077
24679,"Fsytle",10/2/2012 8:05:56 AM,0.60287
24688,"LWright",10/2/2012 10:34:44 AM,0.76555
24576,"razgon",10/2/2012 11:00:03 AM,0.78469
24691,"jph521",10/2/2012 11:42:28 AM,0.75120
24693,"Frédéric Paulin",10/2/2012 12:11:41 PM,0.76555
24694,"Aoxi",10/2/2012 12:24:07 PM,0.63636
24692,"SunderAT",10/2/2012 12:34:44 PM,0.76555
24694,"Aoxi",10/2/2012 12:44:46 PM,0.64115
24705,"ihar",10/2/2012 1:54:56 PM,0.76555
24705,"ihar",10/2/2012 1:58:22 PM,0.77033
24610,"chwolfe",10/2/2012 2:09:55 PM,0.79426
24704,"The Russian Division",10/2/2012 2:31:09 PM,0.77990
24636,"SC",10/2/2012 3:37:31 PM,0.76077
24718,"Random Amazon",10/2/2012 3:55:37 PM,0.78947
24724,"GW",10/2/2012 5:01:55 PM,0.76555
24597,"Monkey Wrench Gang",10/2/2012 5:05:33 PM,0.74163
24691,"jph521",10/2/2012 5:15:10 PM,0.77990
24731,"Greg P",10/2/2012 6:49:20 PM,0.75598
24732,"Nathan Nguyen",10/2/2012 7:01:31 PM,0.76555
24725," Greg P",10/2/2012 7:15:46 PM,0.77033
24735,"Treasa Lynch",10/2/2012 7:24:01 PM,0.76555
24631,"Sam",10/2/2012 7:38:24 PM,0.77512
24722,"DM1",10/2/2012 7:42:15 PM,0.75120
24604,"DHelquist",10/2/2012 7:45:06 PM,0.78469
24505,"rorich",10/2/2012 7:51:51 PM,0.00000
24616,"Jack Harrison",10/2/2012 9:14:42 PM,0.77990
24747,"Lucas Mokrzycki",10/2/2012 9:38:53 PM,0.66029
24749,"Siim K.",10/2/2012 9:43:50 PM,0.74163
24755,"Utnapishtim",10/2/2012 10:45:34 PM,0.00000
24749,"Siim K.",10/2/2012 10:55:49 PM,0.77033
24756,"Arjun",10/2/2012 11:09:29 PM,0.64115
24758,"joshh",10/2/2012 11:36:48 PM,0.76555
24761,"Srikant Ravirala",10/2/2012 11:40:50 PM,0.76555
24566,"this",10/2/2012 11:52:16 PM,0.78947
24755,"Utnapishtim",10/3/2012 12:01:55 AM,0.77033
24665,"rhydomako",10/3/2012 12:29:19 AM,0.77990
24764,"TH",10/3/2012 12:42:26 AM,0.76555
24621,"MLNewbie",10/3/2012 1:01:47 AM,0.55981
24756,"Arjun",10/3/2012 2:01:16 AM,0.76555
24731,"Greg P",10/3/2012 2:10:19 AM,0.77512
24777,"Learner_ahead",10/3/2012 3:08:54 AM,0.79426
24662,"deadbeatdawg",10/3/2012 3:12:27 AM,0.81818
24778,"Jared",10/3/2012 3:50:35 AM,0.09569
24779,"overfitting",10/3/2012 4:11:38 AM,0.67464
24779,"overfitting",10/3/2012 4:20:11 AM,0.75598
24629,"p_5_",10/3/2012 5:03:59 AM,0.79904
24629,"p_5_",10/3/2012 5:11:35 AM,0.80383
24505,"rorich",10/3/2012 5:26:54 AM,0.75120
24782,"chungsangh",10/3/2012 5:32:58 AM,0.76555
24783,"ktdrv",10/3/2012 5:48:15 AM,0.72727
24785,"ExMusicians",10/3/2012 6:42:54 AM,0.76555
24674,"jriley",10/3/2012 7:51:01 AM,0.23445
24790,"Max Conway",10/3/2012 8:10:43 AM,0.77512
24798,"Gnanasekar A S",10/3/2012 9:58:06 AM,0.77990
24636,"SC",10/3/2012 11:40:03 AM,0.77512
24597,"Monkey Wrench Gang",10/3/2012 12:57:17 PM,0.75598
24820,"Anonymous",10/3/2012 3:26:10 PM,0.77990
24829,"Damian Mingle",10/3/2012 4:28:15 PM,0.77990
24757,"Manish",10/3/2012 6:39:37 PM,0.74163
24757,"Manish",10/3/2012 6:51:49 PM,0.77512
24850,"Sabina Stanescu",10/3/2012 7:15:43 PM,0.77990
24604,"DHelquist",10/3/2012 7:45:04 PM,0.78947
24875,"Igor_Genrikhov",10/3/2012 9:08:32 PM,0.73206
24877,"hernanb",10/3/2012 9:49:12 PM,0.76555
24886,"Beamer",10/3/2012 9:57:29 PM,0.76555
24630,"Dilex",10/3/2012 10:08:53 PM,0.76555
24893,"vquoss",10/3/2012 10:22:45 PM,0.56938
24894,"Barry",10/3/2012 10:29:20 PM,0.72249
24901,"RicardoQ",10/3/2012 11:44:00 PM,0.77990
24749,"Siim K.",10/4/2012 12:02:18 AM,0.79426
24756,"Arjun",10/4/2012 12:02:23 AM,0.77990
24626,"Daniel Velkov",10/4/2012 12:04:28 AM,0.78947
24567,"LapinAgile",10/4/2012 12:27:03 AM,0.79426
24906,"tincan",10/4/2012 12:40:56 AM,0.76555
24653,"Damien",10/4/2012 12:54:52 AM,0.77512
24908,"rundenrun",10/4/2012 12:56:27 AM,0.64115
24757,"Manish",10/4/2012 1:25:18 AM,0.78469
24913,"Marius Kjeldahl",10/4/2012 1:42:38 AM,0.77512
24722,"DM1",10/4/2012 3:18:11 AM,0.76077
24918,"jayjacobs",10/4/2012 3:29:04 AM,0.77033
24755,"Utnapishtim",10/4/2012 3:46:08 AM,0.77512
24674,"jriley",10/4/2012 3:57:29 AM,0.76077
24674,"jriley",10/4/2012 4:02:57 AM,0.77033
24926,"highroller",10/4/2012 4:12:12 AM,0.77990
24494,"Jason Karpeles",10/4/2012 4:32:59 AM,0.78947
24929,"CharlieL",10/4/2012 4:35:50 AM,0.76555
24593,"Rudi Kruger",10/4/2012 6:29:35 AM,0.79426
24790,"Max Conway",10/4/2012 7:37:07 AM,0.78469
24517,"Team Paheli",10/4/2012 8:03:09 AM,0.78947
24944,"zhi xu",10/4/2012 8:19:51 AM,0.76555
24875,"Igor_Genrikhov",10/4/2012 9:44:55 AM,0.74163
24705,"ihar",10/4/2012 10:46:47 AM,0.79426
24953,"TrenfieldAndCo",10/4/2012 11:41:48 AM,0.77512
24959,"affine_team2",10/4/2012 12:25:52 PM,0.00000
24969,"jeebann",10/4/2012 1:49:16 PM,0.72249
24597,"Monkey Wrench Gang",10/4/2012 1:49:33 PM,0.76555
24969,"jeebann",10/4/2012 1:56:03 PM,0.74163
24587,"Dudes",10/4/2012 3:23:51 PM,0.77033
24587,"Dudes",10/4/2012 3:56:02 PM,0.78947
24798,"Gnanasekar A S",10/4/2012 5:31:17 PM,0.78947
24672,"pbnyc",10/4/2012 5:37:17 PM,0.76077
24993,"Uncle Meat",10/4/2012 5:56:53 PM,0.75120
24672,"pbnyc",10/4/2012 6:10:30 PM,0.79426
24992,"chrisch",10/4/2012 6:11:01 PM,0.77033
24992,"chrisch",10/4/2012 7:36:21 PM,0.78947
25001,"PreludeAndFugue",10/4/2012 7:39:42 PM,0.76555
25005,"Howdy Stranger",10/4/2012 9:01:32 PM,0.77990
24693,"Frédéric Paulin",10/4/2012 9:15:50 PM,0.77990
25006,"kundan",10/4/2012 9:37:22 PM,0.77512
25008,"Vignesh",10/4/2012 9:50:25 PM,0.76555
25012,"funky monkey",10/5/2012 12:05:23 AM,0.74641
24757,"Manish",10/5/2012 12:36:12 AM,0.79426
24908,"rundenrun",10/5/2012 1:13:08 AM,0.75120
24664,"CMorton",10/5/2012 1:50:04 AM,0.80383
25021,"mjollnir",10/5/2012 1:50:47 AM,0.74641
25021,"mjollnir",10/5/2012 2:14:51 AM,0.78947
24959,"affine_team2",10/5/2012 3:18:11 AM,0.56938
24918,"jayjacobs",10/5/2012 4:12:19 AM,0.79426
25018,"fmailhot",10/5/2012 4:15:34 AM,0.64115
24875,"Igor_Genrikhov",10/5/2012 7:51:35 AM,0.74641
25033,"BenjiT",10/5/2012 8:43:13 AM,0.76077
24798,"Gnanasekar A S",10/5/2012 11:25:27 AM,0.80861
24798,"Gnanasekar A S",10/5/2012 11:30:13 AM,0.81340
24977,"KaosQuants",10/5/2012 2:10:28 PM,0.76555
25042,"yp",10/5/2012 2:36:18 PM,0.77033
