TeamId, TeamName, SubmissionDate, Score
1261,"GLM Benchmark",10/8/2010 6:14:14 AM,0.51234
1261,"GLM Benchmark",10/8/2010 6:15:37 AM,0.80442
1281,"Dirk Nachbar",10/10/2010 10:52:11 AM,0.79588
1281,"Dirk Nachbar",10/10/2010 1:27:51 PM,0.80659
1282,"UC Irvine",10/10/2010 8:29:48 PM,0.90148
1283,"BrazilDataHackers",10/10/2010 10:44:46 PM,0.52157
1281,"Dirk Nachbar",10/11/2010 8:26:32 AM,0.96161
1281,"Dirk Nachbar",10/11/2010 10:54:54 AM,0.97096
1285,"JustGuessing",10/11/2010 12:53:46 PM,0.61624
1285,"JustGuessing",10/11/2010 1:05:14 PM,0.71210
1282,"UC Irvine",10/11/2010 4:26:17 PM,0.90922
1287,"bayesTrees",10/11/2010 9:05:35 PM,0.91925
1287,"bayesTrees",10/11/2010 9:10:35 PM,0.92204
1282,"UC Irvine",10/12/2010 6:35:28 AM,0.97303
1281,"Dirk Nachbar",10/12/2010 8:55:59 AM,0.97144
1282,"UC Irvine",10/12/2010 6:26:55 PM,0.97943
1291,"ivank",10/15/2010 3:40:57 AM,0.81605
1294,"pivot",10/16/2010 7:22:06 PM,0.79588
1291,"ivank",10/17/2010 5:38:25 AM,0.94461
1291,"ivank",10/17/2010 6:13:02 AM,0.95824
1294,"pivot",10/17/2010 6:36:44 PM,0.96540
1361,"QualityExcellence",10/17/2010 8:55:27 PM,0.87790
1291,"ivank",10/19/2010 12:21:54 AM,0.97488
1391,"Konrad Banachewicz",10/20/2010 1:29:19 PM,0.78247
1392,"Klemen Zalogar",10/20/2010 5:29:08 PM,0.88956
1291,"ivank",10/20/2010 6:43:40 PM,0.98232
1391,"Konrad Banachewicz",10/22/2010 2:03:29 PM,0.82429
1391,"Konrad Banachewicz",10/23/2010 12:06:07 AM,0.84237
1391,"Konrad Banachewicz",10/23/2010 12:07:53 AM,0.84270
1418,"Machine",10/25/2010 11:28:48 PM,0.74356
1418,"Machine",10/26/2010 12:31:43 AM,0.83517
1418,"Machine",10/27/2010 12:07:55 AM,0.91662
