TeamId, TeamName, SubmissionDate, Score
16115,"SubmissionAllZerosEvenNAsVeryBadScore.csv",4/28/2012 4:31:49 AM,517917.59445
16116,"SubmissionZerosExceptNAs.csv",4/28/2012 4:32:17 AM,0.53209
16118,"predict using hourly averages",4/28/2012 4:36:15 AM,0.26905
16119,"predicting using average by hour over chunk",4/28/2012 4:37:32 AM,0.25671
16163,"RSM",4/28/2012 1:09:08 PM,0.26905
16165,"gdh",4/28/2012 1:35:43 PM,0.25671
16167,"Foxtrot",4/28/2012 1:56:25 PM,0.25671
16135,"CanberraInspire",4/28/2012 2:27:04 PM,0.26905
16130,"singator",4/28/2012 2:31:09 PM,0.25671
16169,"Anthony Goldbloom (Kaggle)",4/28/2012 2:32:47 PM,0.25623
16168,"mlearn",4/28/2012 2:33:40 PM,0.25867
16173,"Gary",4/28/2012 2:47:26 PM,0.25671
16174,"El Gringo & La China",4/28/2012 2:53:08 PM,0.25489
16176,"Chicago",4/28/2012 3:05:07 PM,0.25671
16132,"cotdp",4/28/2012 3:05:42 PM,0.48047
16132,"cotdp",4/28/2012 3:08:31 PM,0.28566
16168,"mlearn",4/28/2012 3:13:31 PM,0.24912
16150,"sonal",4/28/2012 3:21:05 PM,0.25671
16141,"n_m",4/28/2012 3:21:32 PM,0.25722
16166,"Donellmac",4/28/2012 3:33:05 PM,220544.93718
16144,"mgalle",4/28/2012 3:36:14 PM,0.25671
16166,"Donellmac",4/28/2012 3:37:41 PM,0.25671
16178,"sth4nth",4/28/2012 3:41:39 PM,0.25671
16149,"awato",4/28/2012 3:42:48 PM,0.25623
16132,"cotdp",4/28/2012 3:56:58 PM,0.26130
16181,"Daniel McNamara",4/28/2012 3:57:56 PM,0.25671
16132,"cotdp",4/28/2012 3:58:00 PM,0.26010
16141,"n_m",4/28/2012 4:02:38 PM,0.25003
16182,"Tom Croydon",4/28/2012 4:03:36 PM,0.25671
16183,"scintilla",4/28/2012 4:04:59 PM,0.25671
16141,"n_m",4/28/2012 4:19:21 PM,0.24850
16151,"William Cukierski",4/28/2012 4:22:40 PM,18418.85807
16165,"gdh",4/28/2012 4:29:44 PM,0.25623
16166,"Donellmac",4/28/2012 4:30:27 PM,0.25600
16187,"64952",4/28/2012 4:33:43 PM,0.25671
16132,"cotdp",4/28/2012 4:36:35 PM,0.25671
16188,"RP",4/28/2012 4:37:10 PM,0.26912
16151,"William Cukierski",4/28/2012 4:40:03 PM,5690.84368
